timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,country,asn
2026-08-08T18:58:21,10.200.0.4,172.16.89.170,4145,18333,tx_ae3a89141e8a10581f3984db,"[""bc1qanom04"",""bc1qanom11"",""bc1qanom08"",""bc1qanom11"",""bc1qanom05"",""bc1qanom04"",""bc1qanom11"",""bc1qanom08"",""bc1qanom07"",""bc1qanom01"",""bc1qanom05"",""bc1qanom09"",""bc1qanom05""]","[""bc1qanom05"",""bc1qanom06"",""bc1qanom04"",""bc1qanom10"",""bc1qanom11"",""bc1qanom07"",""bc1qanom01"",""bc1qanom02"",""bc1qanom02"",""bc1qanom03""]","[0.00448003,0.00457018,0.00474708,0.00436202,0.00469344,0.00464679,0.00453886,0.00445514,0.0048202,0.00473535,0.00454311,0.0046094,0.00467816]","[2.063e-05,2.071e-05,2.061e-05,2.067e-05,1.883e-05,1.902e-05,1.962e-05,1.875e-05,1.876e-05,1.924e-05]",0.05944214,P2TR,GB,AS16509
2026-08-07T01:14:57,10.200.0.5,172.20.23.245,4145,443,tx_143f53b9df3ace154b62ae1c,"[""bc1qanom09"",""bc1qanom03"",""bc1qanom04"",""bc1qanom04"",""bc1qanom02"",""bc1qanom05"",""bc1qanom09"",""bc1qanom08"",""bc1qanom08"",""bc1qanom08""]","[""bc1qanom11"",""bc1qanom12"",""bc1qanom09"",""bc1qanom06"",""bc1qanom05"",""bc1qanom03"",""bc1qanom08"",""bc1qanom08"",""bc1qanom01"",""bc1qanom07"",""bc1qanom09"",""bc1qanom07"",""bc1qanom03"",""bc1qanom04"",""bc1qanom10"",""bc1qanom06"",""bc1qanom09"",""bc1qanom07"",""bc1qanom05"",""bc1qanom08""]","[1.32377456,1.28272793,1.26430315,1.28814665,1.20159025,1.26384388,1.22199012,1.27710477,1.24929408,1.29027057]","[0.65222883,0.64382615,0.59605323,0.60007192,0.6368489,0.66191182,0.63914934,0.64148861,0.66147166,0.66458426,0.59613437,0.62825766,0.64102429,0.66759623,0.6213722,0.62242551,0.66267072,0.61644163,0.63561009,0.60878701]",0.01528369,P2TR,SG,AS14061
2026-08-01T12:46:04,10.200.0.6,172.22.45.195,9150,80,tx_8f0ccdfccdb43cb8ca51e03b,"[""bc1qanom06"",""bc1qanom09"",""bc1qanom04"",""bc1qanom05"",""bc1qanom11"",""bc1qanom03"",""bc1qanom11"",""bc1qanom05"",""bc1qanom10"",""bc1qanom10""]","[""bc1qanom04"",""bc1qanom11"",""bc1qanom10"",""bc1qanom02"",""bc1qanom01"",""bc1qanom11"",""bc1qanom09"",""bc1qanom12"",""bc1qanom12"",""bc1qanom08"",""bc1qanom01"",""bc1qanom09"",""bc1qanom04""]","[5.53454371,5.7362179,5.44832637,6.00242489,5.76786466,5.51708198,5.80963989,5.43508901,5.75929693,5.75634305]","[4.55713737,4.13784707,4.25367945,4.4160998,4.36416514,4.19094438,4.51999316,4.53981383,4.10258392,4.46139651,4.57596713,4.38914377,4.16722745]",0.02119739,P2SH,GB,AS16509
2026-08-12T04:36:52,10.200.0.6,172.24.210.108,9150,443,tx_4ce3b8151204ce0071f5be2f,"[""bc1qanom11"",""bc1qanom09"",""bc1qanom10"",""bc1qanom08"",""bc1qanom01"",""bc1qanom07"",""bc1qanom12"",""bc1qanom03"",""bc1qanom03"",""bc1qanom04"",""bc1qanom11"",""bc1qanom02"",""bc1qanom08"",""bc1qanom04""]","[""bc1qanom06"",""bc1qanom04"",""bc1qanom02"",""bc1qanom05"",""bc1qanom01"",""bc1qanom02"",""bc1qanom05"",""bc1qanom07"",""bc1qanom02"",""bc1qanom12"",""bc1qanom02"",""bc1qanom04"",""bc1qanom12"",""bc1qanom07"",""bc1qanom04"",""bc1qanom07"",""bc1qanom10"",""bc1qanom12""]","[0.00504171,0.00477012,0.00474787,0.00517094,0.00484757,0.00531031,0.00483427,0.0052247,0.00508278,0.00518723,0.00518444,0.00492502,0.00500691,0.00526499]","[6.63e-06,7e-06,6.93e-06,6.83e-06,6.57e-06,6.99e-06,7.11e-06,6.61e-06,7.08e-06,7.26e-06,7.31e-06,7.07e-06,6.55e-06,7.11e-06,7.1e-06,7.03e-06,6.87e-06,7e-06]",0.07036204,P2TR,RU,AS7922
2026-08-20T21:11:32,10.200.0.4,172.19.46.228,9150,443,tx_2de5fc349b6dad5c1bd906fc,"[""bc1qanom12"",""bc1qanom08"",""bc1qanom06"",""bc1qanom05"",""bc1qanom03"",""bc1qanom08"",""bc1qanom11"",""bc1qanom09"",""bc1qanom05"",""bc1qanom09"",""bc1qanom10"",""bc1qanom02"",""bc1qanom01""]","[""bc1qanom09"",""bc1qanom09"",""bc1qanom03"",""bc1qanom06"",""bc1qanom09"",""bc1qanom04"",""bc1qanom04"",""bc1qanom04"",""bc1qanom04"",""bc1qanom07"",""bc1qanom12"",""bc1qanom07"",""bc1qanom05"",""bc1qanom03"",""bc1qanom11"",""bc1qanom05"",""bc1qanom11"",""bc1qanom01""]","[4.51407657,4.54210512,4.15238871,4.35724884,4.2486651,4.22700103,4.33832271,4.22292014,4.66602187,4.52361118,4.60052179,4.32013075,4.55716249]","[3.30554085,3.18111914,3.14260196,3.31718994,3.14193999,3.31375619,3.05838088,3.18177229,3.02233149,3.17826592,3.17672013,3.02384013,3.31979969,3.12458642,3.05943639,3.31229937,3.33113368,3.1225586]",0.03563358,P2TR,SG,AS14061
2026-08-28T04:34:16,10.200.0.7,172.17.233.166,1080,80,tx_c4bd6375991e7da670df1294,"[""bc1qanom12"",""bc1qanom07"",""bc1qanom08"",""bc1qanom07"",""bc1qanom12"",""bc1qanom02"",""bc1qanom02"",""bc1qanom08"",""bc1qanom08"",""bc1qanom08"",""bc1qanom12"",""bc1qanom01"",""bc1qanom12""]","[""bc1qanom11"",""bc1qanom03"",""bc1qanom04"",""bc1qanom12"",""bc1qanom06"",""bc1qanom07"",""bc1qanom06"",""bc1qanom11"",""bc1qanom10"",""bc1qanom06""]","[5.79530305,5.85945804,6.27826324,6.11502397,6.1902812,5.71221888,6.06770972,6.28567002,6.31329508,5.85887392,5.63764156,6.00972813,5.76843363]","[8.14399164,7.37215692,7.73899777,7.62812663,7.68211106,7.96221044,7.3595369,7.47265832,7.41874449,7.47357121]",0.07504917,P2SH,RU,AS9009
2026-08-09T21:21:07,10.200.0.3,172.16.16.17,9150,80,tx_92cce180d0dd214dddac3bc1,"[""bc1qanom11"",""bc1qanom04"",""bc1qanom02"",""bc1qanom01"",""bc1qanom01"",""bc1qanom07"",""bc1qanom02"",""bc1qanom07"",""bc1qanom09"",""bc1qanom08"",""bc1qanom03"",""bc1qanom06"",""bc1qanom07"",""bc1qanom03""]","[""bc1qanom01"",""bc1qanom01"",""bc1qanom07"",""bc1qanom07"",""bc1qanom10"",""bc1qanom03"",""bc1qanom03"",""bc1qanom09"",""bc1qanom05"",""bc1qanom03"",""bc1qanom02"",""bc1qanom02"",""bc1qanom03"",""bc1qanom04"",""bc1qanom04""]","[3.86912686,4.02471033,3.71974263,3.61149185,3.85077236,3.82783948,3.74925364,3.77824729,3.63487201,3.77212126,3.92835581,3.83873537,3.94653695,3.97119672]","[3.51913719,3.66788119,3.42444732,3.67343947,3.65845351,3.55271935,3.49116315,3.36896944,3.54551743,3.64406213,3.38793302,3.69540314,3.68155857,3.4098233,3.56601803]",0.07400524,P2SH,NL,AS9009
2026-08-11T20:46:05,10.200.0.6,172.27.208.2,9050,80,tx_0b02127d1d4e65e1ce3061a0,"[""bc1qanom04"",""bc1qanom03"",""bc1qanom09"",""bc1qanom04"",""bc1qanom12"",""bc1qanom04"",""bc1qanom12"",""bc1qanom08"",""bc1qanom01"",""bc1qanom09"",""bc1qanom09""]","[""bc1qanom07"",""bc1qanom05"",""bc1qanom12"",""bc1qanom08"",""bc1qanom09"",""bc1qanom01"",""bc1qanom03"",""bc1qanom10""]","[0.87985225,0.89443014,0.9049018,0.87742891,0.89337001,0.95651057,0.8956654,0.93144693,0.88450673,0.90700516,0.950062]","[1.25198795,1.30476213,1.19111202,1.24368318,1.20759667,1.1866904,1.22764173,1.18342121]",0.04727943,P2PKH,SG,AS14061
2026-08-22T02:23:50,192.0.221.31,172.25.113.116,18333,443,tx_f70bd571e2e1229f0392a7ee,"[""bc1q2c9ef9e4565525e56f""]","[""bc1q0f1a76136c787f5df9""]",[0.7196811],[0.75947298],0.00089511,P2SH,JP,AS14061
2026-08-14T11:37:37,192.0.79.7,172.26.113.210,443,80,tx_4282e71e117d79821de593e7,"[""bc1q14f205ecf2c8eca3be""]","[""bc1q1e700194ee9d4cffcb"",""bc1q13c48f6e7072a438ae"",""bc1q279dc464b121ea4dd2""]",[0.97712564],"[0.31893118,0.32048876,0.30603439]",0.00080685,P2TR,AU,AS16509
2026-08-16T18:43:41,192.0.216.192,172.20.126.57,8333,18333,tx_52cdadd1f658fc06c02dfb4c,"[""bc1q314e7d11900c2c5640"",""bc1q2434c33ac205ab7d21""]","[""bc1q162699a1f7ebb25fa9"",""bc1q35a0bb44a8a49b7f6e""]","[0.62648547,0.64335973]","[0.64629843,0.62728778]",0.00015051,P2PKH,FR,AS13335
2026-08-02T10:14:24,192.0.32.39,172.22.249.84,18333,18333,tx_42de2dca813d4f1eeb850fa8,"[""bc1q34e0e151ffe21c0428""]","[""bc1q0a977cb3c44988ff77""]",[0.38997187],[0.40018597],0.00019245,P2SH,US,AS45117
2026-08-16T09:43:11,192.0.85.195,172.30.170.80,8333,8333,tx_b6939a44a60be009d1147a27,"[""bc1q10b8c0861f66809c45""]","[""bc1q31c2cf729ab1f2951b""]",[0.45781495],[0.44499003],0.0009813,P2TR,GB,AS9009
2026-08-22T14:59:32,192.0.156.236,172.22.6.128,18333,443,tx_a90ab6f63c847ac1a3fc54d7,"[""bc1q2057ecc0351290d483"",""bc1q008c761a4e7a0430ba""]","[""bc1q29212424d5ac84a38d"",""bc1q125c9e67f85cf375bb""]","[0.06289934,0.06516021]","[0.06415411,0.06487592]",0.00138367,P2WPKH,DE,AS7922
2026-08-06T17:48:25,192.0.81.70,172.30.251.138,80,443,tx_f2f71ccdef5fc54ce1f5d861,"[""bc1q31a9e494b225b9269e""]","[""bc1q1ad2f45793060920a9""]",[0.9778662],[0.98480739],0.00147507,P2TR,CA,AS14061
2026-08-30T18:28:52,192.0.179.105,172.29.47.129,80,8333,tx_347dd46d30fa5c8427c39bd8,"[""bc1q027ebaa9185115f25a"",""bc1q12652e89124e2ca875""]","[""bc1q331201f50111819142""]","[0.71105728,0.70058328]",[1.44094081],0.00094636,P2TR,CA,AS16509
2026-08-10T02:27:00,192.0.209.143,172.30.134.199,80,8333,tx_023c6b56dab303b2a5ade7b0,"[""bc1q280594cff2d1bc459b"",""bc1q32bdd7d25e70c00bf5""]","[""bc1q08e41d31f308275c07""]","[0.14517556,0.14158192]",[0.27637494],0.00099392,P2WPKH,JP,AS9009
2026-08-22T04:01:13,192.0.125.210,172.23.92.238,18333,80,tx_6fb51a985171af3833248ec8,"[""bc1q13b402964fc85b60a0""]","[""bc1q35ce078e6397a4e92d"",""bc1q2234c9b9c32630b499""]",[1.07095596],"[0.55144351,0.51063794]",0.00127514,P2TR,DE,AS3320
2026-08-18T06:50:28,192.0.250.14,172.24.249.150,18333,8333,tx_22f6d64eb7d80421505b9e45,"[""bc1q019875cc4945b5d3a2""]","[""bc1q240c82e169e474f25e"",""bc1q1085b0f0af57d81860""]",[1.45705949],"[0.69851456,0.75240198]",0.00012607,P2SH,CA,AS9009
2026-08-30T06:29:29,192.0.112.65,172.21.23.118,8333,8333,tx_4c793c6c496f3939ac9d7e23,"[""bc1q01679768185841414c""]","[""bc1q20fd3d3b749bedf6f1"",""bc1q0772b8abf63d0cac01""]",[0.89674233],"[0.47528064,0.48105748]",0.00143968,P2SH,US,AS9009
2026-08-03T07:47:17,192.0.80.114,172.26.59.169,80,443,tx_8efc17bf2d203d8d86e0fb44,"[""bc1q26cb6b11b3b1d7fedf""]","[""bc1q09450aad6853068e36"",""bc1q358bc12ad4b7c4476a"",""bc1q13671d58108f8ff248""]",[1.28957237],"[0.42693206,0.42079482,0.42516462]",0.00068357,P2SH,CA,AS9009
2026-08-28T23:36:16,192.0.146.169,172.30.87.155,18333,443,tx_7d6600dc5ead7992a6e89f66,"[""bc1q2beb37463bd53b9ad0""]","[""bc1q244de283952310a1d2"",""bc1q235d96c2df67f98b0c"",""bc1q3010a1ce517e8da727""]",[1.41560664],"[0.46324459,0.47737749,0.45168935]",0.00084028,P2PKH,DE,AS7922
2026-08-27T18:07:26,192.0.137.77,172.26.173.16,8333,80,tx_570cd50b8db746259be6db7f,"[""bc1q26c02ee3a3e6bd3931"",""bc1q3fb9dea27669069694""]","[""bc1q3ca0aa900ea25e6348"",""bc1q01c04340a80b9df315""]","[0.08979543,0.10009509]","[0.0970876,0.09875933]",0.000813,P2TR,DE,AS7922
2026-08-22T13:15:15,192.0.146.177,172.23.44.79,443,80,tx_a97921c448292276cdb10480,"[""bc1q195f60134ff6fa50db""]","[""bc1q23022da75b552288f6"",""bc1q2aa000a36e870c0384""]",[0.32387541],"[0.15952192,0.15619008]",0.00068987,P2WPKH,FR,AS13335
2026-08-15T17:31:49,192.0.105.29,172.20.75.3,443,443,tx_ab2d2fe24d9929276366b911,"[""bc1q189447ffea6595ada5"",""bc1q38977dfb8f291130a8""]","[""bc1q19dd5f2d88ae0b4c18""]","[0.47003393,0.48028444]",[1.009488],0.00084781,P2PKH,IN,AS3320
2026-08-14T09:55:44,192.0.154.28,172.17.119.223,18333,443,tx_16711d092f5ecc5a6ab9f0f3,"[""bc1q00cd038b904b43716d""]","[""bc1q3a0b89ffe7bbe70d38"",""bc1q17069c2d18547aaed3""]",[0.66750491],"[0.31225249,0.30735479]",0.00046692,P2WPKH,CA,AS7922
2026-08-05T07:53:56,192.0.18.165,172.16.64.114,443,443,tx_7381bf5acf3fb53c9bcd8505,"[""bc1q30d7fffc48db67ab7a"",""bc1q0c2d88ad33ccb86853""]","[""bc1q1edc089bd16ec7c242"",""bc1q038d72dbd98a309d31""]","[0.17772516,0.18015829]","[0.1675409,0.17763774]",0.00113976,P2PKH,AU,AS16509
2026-08-04T22:40:26,192.0.99.161,172.27.181.89,443,443,tx_a38d4192c3d60a4e5a206c7e,"[""bc1q2a1f8db546a74926c6""]","[""bc1q00319edd55c8ca4d4b"",""bc1q1cb1f414f3c51fa8e2""]",[0.46464068],"[0.23055201,0.21661388]",0.00049288,P2TR,DE,AS16509
2026-08-07T04:57:37,192.0.178.107,172.29.124.232,443,18333,tx_abaca580c07ea88418f16940,"[""bc1q3f0290610b46dd7011""]","[""bc1q3933b1f90aba968abd"",""bc1q38794fc5c003acfdd4"",""bc1q038d055a84ebef6d2f""]",[0.86837699],"[0.30167919,0.28350342,0.30303877]",0.00011792,P2TR,JP,AS16509
2026-08-06T20:10:31,192.0.103.205,172.30.247.70,80,443,tx_539a6fe321a37fc3b694322c,"[""bc1q1a0f98a7806971dc39"",""bc1q0c6a9e4ce5d16a5bb8""]","[""bc1q2064fe1ef1f157cff1"",""bc1q348fa5cdd75c19d162""]","[0.49297949,0.45373098]","[0.48769153,0.47996495]",0.0005469,P2WPKH,JP,AS14061
2026-08-06T04:42:37,192.0.190.151,172.30.188.111,8333,8333,tx_17a2f5b7fc9f3f26584297f8,"[""bc1q25ad228eea20e575f5""]","[""bc1q1176aee1df28982dae"",""bc1q06c6c57ba5704066eb""]",[1.36033673],"[0.70989613,0.67884162]",0.00089869,P2WPKH,DE,AS16509
2026-08-09T14:29:47,192.0.135.135,172.28.33.202,18333,443,tx_e06f9069284a70ac27ccfd6e,"[""bc1q3b4b91cbf4f30008bc""]","[""bc1q3b2f608c9a72e55340""]",[0.72764188],[0.69458658],0.00046902,P2SH,GB,AS7922
2026-08-13T07:01:13,192.0.28.222,172.29.5.102,80,443,tx_92b9b8dfbc1a18a40b1a5e19,"[""bc1q1a4e0aa2be5ee06ec2"",""bc1q29fc6fa1eb4ff15ec4""]","[""bc1q35764ec3b1f7d4912e"",""bc1q16a8321827fef7e0ec""]","[0.59660934,0.60143328]","[0.5790729,0.56698571]",0.00106622,P2WPKH,US,AS9009
2026-08-10T03:28:52,192.0.60.219,172.16.91.167,443,80,tx_719e41080f469a2a326933b9,"[""bc1q17b95f768d2358054d"",""bc1q38a577b1e5bb3bb407""]","[""bc1q017ef9b8bc8b859727""]","[0.22095774,0.22009126]",[0.45507859],0.00094286,P2TR,JP,AS14061
2026-08-04T19:20:30,192.0.35.156,172.19.6.165,18333,443,tx_d3ffea3c9f731afbd8eff667,"[""bc1q0c054ceb9d008d93df""]","[""bc1q202ff9a668b95bb035"",""bc1q1602d0432be99218bc"",""bc1q055b4188388f59944c""]",[0.06316743],"[0.02127987,0.02078297,0.02103016]",0.00094145,P2WPKH,DE,AS14061
2026-08-09T16:49:11,192.0.120.159,172.21.53.137,443,18333,tx_5e91d0710a878441376e3040,"[""bc1q16b43cbb96293483b7""]","[""bc1q1b4dccbd073c75dfdf"",""bc1q1bfe8077fc6723a967""]",[1.44171166],"[0.6962584,0.69984174]",0.001397,P2TR,US,AS7922
2026-08-12T05:24:31,192.0.203.253,172.31.18.141,443,443,tx_10ba1cfec43830e39bfb55ed,"[""bc1q33cf09c58534d00e64"",""bc1q221ae14a8bdc745b12""]","[""bc1q077c5fe28b69c176e3"",""bc1q0608d5a436ec77b2b6""]","[0.71118581,0.73891356]","[0.75455968,0.76454051]",0.00120039,P2WPKH,GB,AS13335
2026-08-09T02:42:57,192.0.30.89,172.30.243.48,8333,80,tx_2affc97453c3a522b330ebd2,"[""bc1q0c3f629266f61e67b1""]","[""bc1q37498a4cd3d54d6d6b""]",[0.23052084],[0.21714283],0.00055321,P2TR,CA,AS16509
2026-08-04T16:59:21,192.0.247.174,172.21.16.243,18333,80,tx_285b85186905edf73793464b,"[""bc1q0528e48d66bebfe9b7""]","[""bc1q1837ff162408991450"",""bc1q32d510999870d46f83""]",[0.69133524],"[0.35556824,0.37806725]",0.00079321,P2SH,JP,AS9009
2026-08-07T20:37:33,192.0.139.39,172.25.139.236,8333,18333,tx_fb2254db143af9eee4965618,"[""bc1q0bef845520c3d7872d""]","[""bc1q16dc91afbaf0f2a7c1""]",[0.90096191],[0.93930535],0.00046919,P2SH,JP,AS16509
2026-08-18T06:01:41,192.0.61.182,172.30.115.213,80,8333,tx_6315969264d8db91dad68188,"[""bc1q0f95b4139fc5a50d76""]","[""bc1q1164bba5663c064674"",""bc1q3f347d943e2e31a16e""]",[0.92492921],"[0.43113431,0.4575085]",0.00137705,P2SH,AU,AS9009
2026-08-12T16:45:17,192.0.135.196,172.31.95.235,8333,8333,tx_f5976ebec06f5dd9d77e8819,"[""bc1q3b483e8f37494fd3ed""]","[""bc1q01ae65369445d70579""]",[0.44629676],[0.44008077],0.00073791,P2SH,JP,AS14061
2026-08-24T14:29:57,192.0.203.252,172.19.137.105,18333,80,tx_01a8bc85ddf26a5affa65a3a,"[""bc1q1a99136290f1ba7d2d"",""bc1q0750c118feced3da99""]","[""bc1q1785176033429d992c""]","[0.68661083,0.72178785]",[1.32119785],0.00092044,P2SH,DE,AS7922
2026-08-25T08:48:04,192.0.46.109,172.23.170.97,18333,80,tx_3ab3605924b2916247f2d5d6,"[""bc1q36ef6f8de4c33ffb8c""]","[""bc1q3a6832dc8326f3f508"",""bc1q1793a571027924573a""]",[0.43612323],"[0.22287298,0.22973886]",0.00021504,P2SH,IN,AS7922
2026-08-30T08:34:50,192.0.36.118,172.19.65.179,18333,80,tx_1d96a0a4ff03fe33b1ff19d7,"[""bc1q23b3c153333d34e6a3"",""bc1q1be9506714564a079a""]","[""bc1q37dc56621dd592bc6d"",""bc1q1f87999336a3b13d2c""]","[0.69001155,0.66555351]","[0.6958375,0.73241848]",0.00010936,P2PKH,JP,AS45117
2026-08-20T22:06:18,192.0.6.212,172.16.148.95,80,8333,tx_6e9e21b51b574e0f917990fa,"[""bc1q2c51c63b450c1be03c""]","[""bc1q224c469c09948478dc"",""bc1q035cb0c7923e959e58""]",[1.2452975],"[0.58270175,0.62020304]",0.00073723,P2SH,GB,AS14061
2026-08-25T17:09:47,192.0.91.40,172.25.86.34,8333,8333,tx_0e732a55f7174cfd4ad173fd,"[""bc1q0fc1340760ed4fbeb3""]","[""bc1q25b29b74f38237725d"",""bc1q13718a2a98387cd428""]",[0.60634921],"[0.33003534,0.30278734]",0.00145546,P2TR,GB,AS9009
2026-08-23T09:05:11,192.0.89.188,172.27.14.108,80,18333,tx_5534ca9f826e8d1c5dc3b467,"[""bc1q28fd13b5095563db1f""]","[""bc1q265b54982968e60dc5""]",[1.24676706],[1.16935689],0.00127074,P2WPKH,FR,AS16509
2026-08-23T04:28:40,192.0.96.187,172.18.228.24,80,443,tx_09be3e5847848b2dad2b27f5,"[""bc1q21dc9ab6ccc45d8f99""]","[""bc1q2373c03e11dd5766d2"",""bc1q0eadf575107707cbbe""]",[1.48831884],"[0.70341445,0.75754204]",0.00127469,P2SH,GB,AS9009
2026-08-24T11:26:13,192.0.185.1,172.25.79.156,443,443,tx_b64567c8e5f8a5ccea1175f3,"[""bc1q32c79f06b15177d49d""]","[""bc1q10cbc415180617a11f"",""bc1q19d1cc8b2634af2644"",""bc1q00e1b8b045cd97917d""]",[1.15062661],"[0.39420696,0.38709191,0.39169383]",0.0013561,P2WPKH,JP,AS9009
2026-08-08T07:26:14,192.0.239.99,172.17.36.123,443,443,tx_3a7614f81c0ddee5bdbdecab,"[""bc1q153f8d47ff361da9d2""]","[""bc1q3ee01b431b1d6d0efa"",""bc1q3a36d06b47e5359767""]",[1.20843911],"[0.61205216,0.58858033]",0.00028214,P2PKH,US,AS9009
2026-08-29T00:43:36,192.0.19.40,172.20.241.53,8333,443,tx_cd87789d6341534088271cfe,"[""bc1q280d4e61199497e035""]","[""bc1q163cddcb6897691543"",""bc1q17d152be6cdca7a7eb""]",[1.06919218],"[0.5704337,0.51740203]",0.00080277,P2WPKH,AU,AS16509
2026-08-07T09:45:42,192.0.246.214,172.21.19.108,18333,443,tx_e10b34d0f44082dde58d7e22,"[""bc1q236477f127563835a1""]","[""bc1q2f396bf3abcdcb278e"",""bc1q36e91f768fae811b90""]",[0.91660554],"[0.45974659,0.48451126]",0.00121371,P2WPKH,IN,AS7922
2026-08-17T04:07:49,192.0.137.60,172.26.82.119,443,443,tx_551e81bebd61d892d8ab4ef1,"[""bc1q346e9e3357375d606c""]","[""bc1q0413f2d931bbfbf12a"",""bc1q0a1fc73e6fef20e605""]",[0.35869927],"[0.18023553,0.1662805]",0.00116351,P2PKH,FR,AS45117
2026-08-05T02:00:33,192.0.233.40,172.24.148.187,443,443,tx_41101d9144f0dcc2a858f85e,"[""bc1q366a9541361588e61b"",""bc1q3d2dfc63d18f65c279""]","[""bc1q0e4bc161ebcd7704eb"",""bc1q06b45a51a0b4c3cf69""]","[0.32599007,0.35026204]","[0.32203276,0.33192359]",0.00127889,P2TR,JP,AS16509
2026-08-21T18:05:00,192.0.235.237,172.16.239.44,80,18333,tx_c2f307ee6fa4879b5f9ee925,"[""bc1q0d6f5da65669fe5017""]","[""bc1q38f27d42e8e663541c"",""bc1q30d459f1fa2fe101ad"",""bc1q3f1b2da1cdf298a831""]",[0.71398397],"[0.26318316,0.24781965,0.25705015]",0.00037466,P2WPKH,FR,AS3320
2026-08-09T15:02:53,192.0.233.38,172.30.185.222,18333,8333,tx_356ecbc9a11f95ba273aa8a6,"[""bc1q0c72f0fe9e315d1364""]","[""bc1q3b530af240683e91ae"",""bc1q0f310ce88ce4a500d9""]",[0.58403811],"[0.30906655,0.31025833]",0.00074802,P2WPKH,CA,AS3320
2026-08-15T17:03:14,192.0.253.174,172.22.214.111,18333,443,tx_6ef7a8cb2e33cbdf5e4db5a8,"[""bc1q3cd737491c0c807abc""]","[""bc1q10a140357b39e40af1"",""bc1q1893f963d80a992777"",""bc1q17798f61eef2a30b19""]",[0.63277605],"[0.22761354,0.22214365,0.21297343]",0.00080153,P2TR,IN,AS14061
2026-08-21T14:02:19,192.0.161.88,172.21.141.203,18333,18333,tx_8fac890929bf52a305145a05,"[""bc1q29ce22010dbbc50712""]","[""bc1q34c921d252e7003ece"",""bc1q05379b4d11655ba6db""]",[1.24535808],"[0.59532235,0.57573106]",0.00091139,P2TR,AU,AS7922
2026-08-05T08:49:11,192.0.3.31,172.18.210.217,80,80,tx_b1145b8f8e681fa1107e3d86,"[""bc1q1055478e3368ae4ff3""]","[""bc1q398a8f07392b377b3f""]",[0.72459659],[0.72073733],0.00016084,P2TR,FR,AS14061
2026-08-06T03:58:46,192.0.144.137,172.21.94.194,443,18333,tx_0b9cce6298fa5584ba6e2fc1,"[""bc1q0ecf46b8b3760c4f8f""]","[""bc1q211a9a1866a07220ef"",""bc1q16d68dbc6882f8d0d1"",""bc1q24d8088e3b512b2a11""]",[1.18183146],"[0.37061177,0.37535892,0.36000282]",0.00045532,P2TR,FR,AS7922
2026-08-09T08:35:50,192.0.41.162,172.28.116.70,443,18333,tx_96483e1a53b1e6b0465368b6,"[""bc1q251427cdd64b585262""]","[""bc1q07a3d375c3aa5baca9""]",[0.49517225],[0.50756483],0.00082648,P2TR,CA,AS14061
2026-08-15T19:57:26,192.0.126.118,172.16.111.26,8333,8333,tx_c95e8d74c1b2230d04d4c0dd,"[""bc1q2678e12580d9dff566""]","[""bc1q11b0a3b61e808dc960"",""bc1q11f36e6958118d97ea"",""bc1q2a266f9b81dfe4ba48""]",[0.19395988],"[0.06288607,0.0614234,0.05851034]",0.00097865,P2PKH,FR,AS3320
2026-08-01T21:50:19,192.0.215.25,172.25.37.82,443,80,tx_d3ec7e15a73a7157e8053487,"[""bc1q2b06856f6511b9973b"",""bc1q127c8400b9dfd7f08c""]","[""bc1q3008d28778347c28a0""]","[0.36931019,0.33597762]",[0.6689777],0.00084916,P2SH,JP,AS7922
2026-08-16T22:16:21,192.0.171.34,172.28.56.236,443,80,tx_3262d58a85456f0f00038348,"[""bc1q23fcc57da5377caabe""]","[""bc1q3f026eb92b4043d951"",""bc1q32933fdcf4b000d19b"",""bc1q208f9b5b2bafe8ec25""]",[1.44718413],"[0.50409025,0.47505437,0.49242898]",0.00128009,P2PKH,FR,AS3320
2026-08-22T08:28:07,192.0.156.112,172.17.141.250,8333,8333,tx_2d5242fa243b92dc01cb0c6f,"[""bc1q12edc08d2d128477b4"",""bc1q009ae3c17dab186310""]","[""bc1q1ea4879fdb4ae02db6"",""bc1q297eb4b8cf613e18d6""]","[0.68879458,0.64587802]","[0.70568571,0.64213611]",0.00064424,P2PKH,GB,AS16509
2026-08-14T02:20:32,192.0.182.30,172.19.49.173,18333,80,tx_7594cdf2b6348a9feefd211f,"[""bc1q285af40ead9f4532d0""]","[""bc1q230b3b3662782c9374"",""bc1q0a15104a4a49c21ae3""]",[0.8415652],"[0.43583273,0.42447809]",0.00076666,P2TR,JP,AS13335
2026-08-15T04:28:04,192.0.47.253,172.20.241.9,18333,8333,tx_465e31deccd5ab5803dd0e05,"[""bc1q3f88f4edc540db9e47""]","[""bc1q02599f155aa761781d""]",[0.08206287],[0.08351839],0.00099504,P2SH,US,AS13335
2026-08-22T09:07:58,192.0.175.55,172.17.14.10,443,8333,tx_65506e0e685f0c9daf3bcd3b,"[""bc1q3628983f7bc7e4d32d""]","[""bc1q350ac310031c2745b9"",""bc1q09d967ef727cc13a4c""]",[0.63146403],"[0.32792176,0.32227903]",0.00118501,P2PKH,DE,AS7922
